id,s_no,tpa,entity_code,hospital_name,district,subentities,single_multi,pvt_govt,directrate,edc,edc_date,year,created_on,updated_on
11786,918,MA,H_20027,"Jeyam Multispeciality Hospital, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11792,924,MA,H_19639,"Joseph Eye Hospital Melapudur, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11749,881,MA,H_18518,"K.A.P.Viswanathan Govt. Medical College,Trichy TN.",Tiruchirapalli,Govt-DME,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11829,961,MA,H_23756,"Kathir Hospital,Woraiur, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11827,959,MA,H_24387,"Kauvery Hospital, Heart city, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,49,2021-07-07,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11796,928,MA,H_18572,"KMC Speciality,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11783,915,MA,H_22054,"Krishna Scans,Trichy DC.",Tiruchirapalli,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,2,2017-03-27,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11805,937,MA,H_18965,"Mahatma Eye Hospital,Thennur,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11823,955,MA,H_21518,"Mangalam Hospital, Thillainagar Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,29,2019-02-12,2019,2025-12-05 10:57:39,2025-12-05 10:57:39
11808,940,MA,H_18985,"Maruti Hospital,Thennur,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11831,963,MA,H_23932,"Mathuram Hospital, Puthur, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11837,969,MA,H_26109,"Maxivision Eye Hospital Pvt Ltd, Trichy, TN.",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,81,2024-12-04,2024,2025-12-05 10:57:39,2025-12-05 10:57:39
11833,965,MA,H_25661,"NRSLJ Speciality Hospitals, Musiri ,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,59,2022-05-31,2022,2025-12-05 10:57:39,2025-12-05 10:57:39
11818,950,MA,H_22666,"Q Med Hospital,Renganathapuram, Pudur,Trichy,TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,21,2018-07-16,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11824,956,MA,H_22802,"Rathna Medical Centre,Kumaran Nagar,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,29,2019-02-12,2019,2025-12-05 10:57:39,2025-12-05 10:57:39
11812,944,MA,H_18457,"Retna Global Hospital, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11839,971,MA,H_26136,"Shwetha Spl Hospital Pvt Ltd, Tiruchirapalli, TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,83,2025-01-30,2025,2025-12-05 10:57:39,2025-12-05 10:57:39
11826,958,MA,H_22969,"Silverline Speciality Hospital,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,32,2019-08-06,2019,2025-12-05 10:57:39,2025-12-05 10:57:39
11806,938,MA,H_18950,"Sinduja Hospital,Manaparai,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11804,936,MA,H_21517,"SMS Hospital, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11835,967,MA,H_25898,"Sri Kauvery Medical Care Dialysis,Trichy TN. ",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,71,2023-08-08,2023,2025-12-05 10:57:39,2025-12-05 10:57:39
11794,926,MA,H_18586,"Sri Kauvery Medical Care India Ltd, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11817,949,MA,H_22647,"SRI KUMARAN HOSPITAL,TRICHY,TN",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,19,2018-06-21,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11840,972,MA,H_26170,"Sri Ramakrishna Spl Hos Pvt Ltd, Trichy, TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,86,2025-04-30,2025,2025-12-05 10:57:39,2025-12-05 10:57:39
11782,914,MA,H_19791,"Srihari Dhanvantri Scans Manaparai, Trichy Dc.",Tiruchirapalli,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11828,960,MA,H_23934,"Srinivasan Medical College and Hospital,Trichy TN.",Tiruchirapalli,PVT-MC,Multi,PVT-MC,Pvt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11832,964,MA,H_24860,"Srinivasan Super Speciality hospital,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11820,952,MA,H_22716,"STAR KIMS HOSPITALS,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,24,2018-10-08,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11788,920,MA,H_22017,"Sugam Hospital,Trichy,TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11836,968,MA,H_26060,"Suham Hospital Pvt Ltd, Tiruchirapalli, TN.",Tiruchirapalli,PVT HOSPITAL,Multiple,PVT HOSPITAL,Pvt,79,2024-08-28,2024,2025-12-05 10:57:39,2025-12-05 10:57:39
11810,942,MA,H_18956,"Sundaram Hospital,Puthur,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11798,930,MA,H_18539,"Trichy SRM Medi Col Hosp And Res Centr, Trichy TN.",Tiruchirapalli,PVT-MC,Multi,PVT-MC,Pvt,4,2017-04-12,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11807,939,MA,H_18947,"Vasan Eye Care,Annamalai Nagar,Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11821,953,MA,H_22725,"VELAN SPEICALITY HOSPITALS PRIVATE LTD, Trichy TN.",Tiruchirapalli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,25,2018-10-26,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11790,922,MA,H_22018,"Vijayalakshmi Eye Hospital,Trichy,TN.",Tiruchirapalli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
13127,,MA,H_26333,"Sri Kauvery Medicalcare Ltd, Trichy TN.",Tiruchirappalli,Private,Multi,PVT HOSPITAL,Pvt,92,2025-11-26,2025,2025-12-29 11:08:52,2025-12-29 11:08:52
11871,1003,MA,H_22053,"Aarthi Scans,Vannarapettai Tirunelveli DC.",Tirunelveli,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,2,2017-03-27,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11897,1029,MA,H_26187,"Angel Nursing Home And Heart Centre, Tirunelveli, TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,87,2025-05-28,2025,2025-12-05 10:57:39,2025-12-05 10:57:39
11878,1010,MA,H_18315,"Annai Velankanni Nursing Home,Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11875,1007,MA,H_18454,"Aravind Eye Hospital,Tirunellvelli TN.",Tirunelveli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11885,1017,MA,H_19615,"Balaji Hospital, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,8,2017-06-24,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11872,1004,MA,H_21196,"Bharat Scans, Tirunelveli DC.",Tirunelveli,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,46,2021-03-29,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11876,1008,MA,H_22019,"CSI Bellpins Mission Hospital,Tirunelveli,TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11892,1024,MA,H_24127,"CSI Jayaraj Annaparkiam Hospital,Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,55,2021-11-12,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11870,1002,MA,H_22406,"Diya Autism Centre,Autism,Tirunelveli TN.",Tirunelveli,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,12,2017-09-25,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11879,1011,MA,H_18672,"Dr Agarwal Eye Hospital,Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11894,1026,MA,H_24085,"Dr ashraf ortho hospital,Tirunelveli TN. ",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,67,2023-03-28,2023,2025-12-05 10:57:39,2025-12-05 10:57:39
11888,1020,MA,H_23605,"Dr Velan Multispeciality Hospital, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,44,2021-02-15,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11896,1028,MA,H_26174,"Eye Foundation ltd, Tirunelveli, TN.",Tirunelveli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,86,2025-04-30,2025,2025-12-05 10:57:39,2025-12-05 10:57:39
11848,980,MA,H_22137,"Govt Hospital Cheranmahadevi,Tirunelveli TN.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11849,981,MA,H_22136,"Govt Hospital Kalakad,Tirunelveli TN.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11850,982,MA,H_22135,"Govt Hospital Koodankulam,Tirunelveli TN.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11851,983,MA,H_22138,"Govt Hospital Melapalayam,Tirunelveli TN.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11852,984,MA,H_22128,"Govt Hospital Nanguneri,Tirunelveli TN.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11853,985,MA,H_22130,"Govt Hospital Radhapuram,Tirunelveli TN.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11847,979,MA,H_19094,"Govt hospital,Ambasamudiram,Tirunelveli TN",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11845,977,MA,H_22432,"Govt Pathamadai CHC,Tirunelveli TN.",Tirunelveli,CHC,Multi,Govt - PHC,Govt,12,2017-09-25,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11856,988,MA,H_24517,"Govt. Upgraded PHC, Reddiyarpatti, Tirunelveli TN. ",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11857,989,MA,H_24521,"Govt. Upgraded PHC, Vairavikulam, Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11843,975,MA,H_22526,"Govt.DDWO,Tirunelveli TN.",Tirunelveli,DDWO,DDWO,DDWO,Govt,,2018-02-22,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11854,986,MA,H_22129,"Govt.Head Quarters,Vallioor,Tirunelveli TN.",Tirunelveli,District Hospital,Multi,Govt-DMS,Govt,6,2017-05-15,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11858,990,MA,H_24564,"GUPHC, Kalakkad, Thirukurugudi, Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11859,991,MA,H_24565,"GUPHC, Manur, Ukkirankottai, Tirunelveli TN. ",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11860,992,MA,H_24567,"GUPHC, Nanguneri, Munanjipatti, Tirunelveli TN. ",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11861,993,MA,H_24569,"GUPHC, Pappakudi, Mukkudal, Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11862,994,MA,H_24571,"GUPHC, Radhapuram,Thisaiyanvillai, Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11866,998,MA,H_24992,"GUPHC,Kallur,Pappakudi,Tirunelveli,TN",Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11867,999,MA,H_24993,"GUPHC,Karisalpatti,Cheranmadevi,Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11863,995,MA,H_24465,"GUPHC,Melapalayam,Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11868,1000,MA,H_24994,"GUPHC,Panagudi,Valliyur,Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11869,1001,MA,H_24995,"GUPHC,Pathamadai,Cheranmadevi,Tirunelveli,TN",Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11865,997,MA,H_24498,"GUPHC,Pettai,Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11864,996,MA,H_24467,"GUPHC,Thachanallur,Palayapettai,Tirunelveli TN.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11874,1006,MA,H_26190,"JMR Scans, Tirunelveli DC.",Tirunelveli,DC PVT-STANDALONE,DC,PVT DC -STANDALONE,PVT,87,2025-05-28,2025,2025-12-05 10:57:39,2025-12-05 10:57:39
11880,1012,MA,H_19065,"Krishna Maternity Paed Centre, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11898,1030,MA,H_24267,"Nivya hospital, Vannarapet Tirunelveli TN. ",Tirunelveli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,89,2025-07-30,2025,2025-12-05 10:57:39,2025-12-05 10:57:39
11855,987,MA,H_26285,"P Ramasamy Memo GH, kandiyaperi, Tirunelveli TN.",Tirunelveli,Govt-DMS,Multi,Govt-DMS,Govt,89,2025-07-30,2025,2025-12-05 10:57:39,2025-12-05 10:57:39
11881,1013,MA,H_18243,"Peace Health Centre,Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11886,1018,MA,H_22665,"Ponra Multispeciality Hospital, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,21,2018-07-16,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11895,1027,MA,H_26101,"Porunai Hosp unit of Aravnd krshna,Tirunelveli TN.",TIRUNELVELI,PVT HOSPITAL,Multiple,PVT HOSPITAL,Pvt,81,2024-12-04,2024,2025-12-05 10:57:39,2025-12-05 10:57:39
11891,1023,MA,H_23520,"Royal Hospital,NGO colony,Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,55,2021-11-12,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11884,1016,MA,H_19614,"RSP Nursing Home, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,7,2017-05-23,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11889,1021,MA,H_24415,"Santhosh Hospital, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,50,2021-07-30,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11887,1019,MA,H_23567,"Shifa Health Care,Tirunelveli,TN.",Tirunelveli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,41,2020-11-05,2020,2025-12-05 10:57:39,2025-12-05 10:57:39
11877,1009,MA,H_18427,"Shifa Hospital, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11893,1025,MA,H_25747,"Sri Kauvery Medical Care India,LTD,Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,63,2022-09-30,2022,2025-12-05 10:57:39,2025-12-05 10:57:39
11890,1022,MA,H_24016,"Sri Sakthi Hospital,Tirunelveli TN. ",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
11883,1015,MA,H_19064,"Subramanian Nursing Home, Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11882,1014,MA,H_19063,"Sudharson Platinum Hospital,Tirunelveli TN.",Tirunelveli,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11844,976,MA,H_22485,"Tirunelveli MC. DEIC, Tirunelveli TN.",TIRUNELVELI,DEIC,DEIC,DEIC,Govt,,2018-02-14,2018,2025-12-05 10:57:39,2025-12-05 10:57:39
11846,978,MA,H_18717,"Tirunelveli Medical College Hosp,Tirunelveli TN.",Tirunelveli,Govt-DME,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:39,2025-12-05 10:57:39
11873,1005,MA,H_24463,"Vallioor CT Scan,Tirunelveli DC.",Tirunelveli,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,51,2021-08-19,2021,2025-12-05 10:57:39,2025-12-05 10:57:39
12278,1413,MDI,H_25594 ,"Alpha Diagnostics, Thirupathur DC.",Tirupattur,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,57,2022-03-23,2022,2025-12-05 10:57:40,2025-12-05 10:57:40
12285,1420,MDI,H_26032,"Anaikar Rafeeq Ahmed Hospital, Tirupattur, TN.",Tirupattur,PVT HOSPITAL,Single,PVT HOSPITAL,PVT,78,2024-08-01,2024,2025-12-05 10:57:40,2025-12-05 10:57:40
12283,1418,MDI,H_25589 ,"David Multispeciality Hospital, Thirupathur TN.",Tirupattur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,57,2022-03-23,2022,2025-12-05 10:57:40,2025-12-05 10:57:40
12260,1395,MDI,H_24904,"District Diff. abled welfare office,Tirupathur TN.",Tirupattur,DDWO,DDWO,DDWO,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12282,1417,MDI,H_23176,"DrThangammal Nurs and ParaMed Col Hos, Tirupathur TN.",Tirupattur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,35,2020-02-17,2020,2025-12-05 10:57:40,2025-12-05 10:57:40
12281,1416,MDI,H_22676,"Eye Care clinic Nursing Home, Tirupathur TN.",Tirupattur,PVT HOSPITAL,Single,PVT HOSPITAL,PVT,21,2018-07-16,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12268,1403,MDI,H_24686,"Gov Madhanur CHC, Thirupathur TN.",Tirupattur,CHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12265,1400,MDI,H_24684,"Govt Alangayam CHC, Thirupathur TN.",Tirupattur,CHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12274,1409,MDI,H_24688,"Govt Andiyappanur CHC, Thirupathur TN.",Tirupattur,CHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12261,1396,MDI,H_20073,"Govt Hospital Ambur, Tirupathur TN.",Tirupattur,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12270,1405,MDI,H_24689,"Govt Kallapadi  UPHC, Gudiyatham, Thirupathur TN.",Tirupattur,UPHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12267,1402,MDI,H_24685,"Govt Kandili UPHC, Thirupathur TN.",Tirupattur,UPHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12273,1408,MDI,H_24692,"Govt Melpatti UPHC, Pernambut, Thirupathur TN.",Tirupattur,UPHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12269,1404,MDI,H_24687,Govt Natrampalli Thirupathur TN.,Tirupattur,CHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12266,1401,MDI,H_24683,"Govt Pudupettai UPHC, Jolarpet, Thirupathur TN.",Tirupattur,UPHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12272,1407,MDI,H_24691,"Govt Thiruvalam CHC, Katpadi, Thirupathur TN.",Tirupattur,CHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12271,1406,MDI,H_24690,"Govt Vaduganthangal UPHC,Thirupathur TN.",Tirupattur,UPHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12264,1399,MDI,H_22748,"Govt. Hospital, Natrampalli, Tirupathur TN.",Tirupattur,GOVT-DMS,Multi,GOVT-DMS,Govt,26,2018-12-06,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12263,1398,MDI,H_18873,"Govt. Vaniyambadi Hospital, Tirupathur TN.",Tirupattur,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12262,1397,MDI,H_18872,"Govt.Head Qrtrs Hosp,Thirupathur TN.",Tirupattur,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12287,1422,MDI,H_26120,"GR Hospital, Tirupattur, TN.",Tirupattur,PVT HOSPITAL,Single,PVT HOSPITAL,PVT,82,2025-01-06,2025,2025-12-05 10:57:40,2025-12-05 10:57:40
12276,1411,MDI,H_25005,"Kalyani Scans and Lab, Tirupattur DC.",Tirupattur,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12286,1421,MDI,H_26034,"Kavin Hospital, Tirupattur, TN.",Tirupattur,PVT HOSPITAL,Single,PVT HOSPITAL,PVT,78,2024-08-01,2024,2025-12-05 10:57:40,2025-12-05 10:57:40
12284,1419,MDI,H_25641,"Krishna Neuro and Multispeciality Hosp, Tirupathur TN.",Tirupattur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,58,2022-04-28,2022,2025-12-05 10:57:40,2025-12-05 10:57:40
12275,1410,MDI,H_22447,"Murthy Hitech CT scan,Tiruppattur,Vellore DC.",Tirupattur,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,14,2017-12-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12279,1414,MDI,H_26105,"Noble CT Scan Centre, Vaniyambadi, Tirupattur, DC.",Tirupattur,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,81,2024-12-04,2024,2025-12-05 10:57:40,2025-12-05 10:57:40
12277,1412,MDI,H_25006,"Sara Scans and LABS, Tirupattur DC.",Tirupattur,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
11193,320,HI TPA,H_22699,"AMC Super Speciality Hospital, Tirupur TN.",Tiruppur,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,22,2018-08-06,2018,2025-12-05 10:57:37,2025-12-05 10:57:37
11168,295,HI TPA,H_20013,"Annai X Ray and Clinical Lab, Tirupur DC.",Tiruppur,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:37,2025-12-05 10:57:37
